,Round ID,Total Win/Loss,Game Provider Round ID,Jackpot Contribution,Win/Loss
726,ugs-2213072043,-1.0,,,
727,ugs-2213071950,-1.0,,,
728,ugs-2213071938,-10.0,,,
729,ugs-2213071962,-5.0,,,
730,ugs-2213071925,-2.0,,,
731,ugs-2213071848,-5.0,,,
732,ugs-2213071824,-1.0,,,
733,ugs-2213071806,-10.0,,,
734,ugs-2213071790,-10.0,,,
735,ugs-2213071792,3.5,,,
736,ugs-2213071759,-0.4,,,
737,ugs-2213071785,-5.0,,,
738,ugs-2213071736,-5.0,,,
739,ugs-2213071695,-1.0,,,
740,ugs-2213071665,-5.0,,,
741,ugs-2213071663,-10.0,,,
742,ugs-2213071624,-5.0,,,
743,ugs-2213071567,-1.0,,,
744,ugs-2213071572,358.0,,,
745,ugs-2213071529,-5.0,,,
746,ugs-2213071552,-5.0,,,
747,ugs-2213071541,-10.0,,,
748,ugs-2213071506,6.0,,,
749,ugs-2213071436,-1.0,,,
750,ugs-2213071424,-5.0,,,
751,ugs-2213071423,-0.4,,,
752,ugs-2213071455,-10.0,,,
753,ugs-2213071430,-5.0,,,
754,ugs-2213071345,-10.0,,,
755,ugs-2213071366,-2.0,,,
756,ugs-2213071316,-5.0,,,
757,ugs-2213071288,-5.0,,,
758,ugs-2213071289,-1.0,,,
759,ugs-2213071298,-10.0,,,
760,ugs-2213071253,-1.0,,,
761,ugs-2213071228,-1.0,,,
762,ugs-2213071222,-20.0,,,
763,ugs-2213071234,4.0,,,
764,ugs-2213071193,-10.0,,,
765,ugs-2213071213,-5.0,,,
766,ugs-2213071187,-1.0,,,
767,ugs-2213071167,-5.0,,,
768,ugs-2213071116,-20.0,,,
769,ugs-2213071115,-1.0,,,
770,ugs-2213071068,0.0,,,
771,ugs-2213071072,-1.0,,,
772,ugs-2213071111,-5.0,,,
773,ugs-2213071036,-9.0,,,
774,ugs-2213071061,-5.0,,,
775,ugs-2213070980,-10.0,,,
776,ugs-2213070983,-1.0,,,
777,ugs-2213070991,-20.0,,,
778,ugs-2213070976,-5.0,,,
779,ugs-2213070954,13.0,,,
780,ugs-2213070927,-5.0,,,
781,ugs-2213070964,-5.0,,,
782,ugs-2213070895,-10.0,,,
783,ugs-2213070867,-1.0,,,
784,ugs-2213070864,-1.0,,,
785,ugs-2213070865,-20.0,,,
786,ugs-2213070863,-5.0,,,
787,ugs-2213070809,-10.0,,,
788,ugs-2213070816,-5.0,,,
789,ugs-2213070781,-1.0,,,
790,ugs-2213070764,-1.0,,,
791,ugs-2213070747,-5.0,,,
792,ugs-2213070750,-20.0,,,
793,ugs-2213070696,-1.0,,,
794,ugs-2213070682,-5.0,,,
795,ugs-2213070663,-1.0,,,
796,ugs-2213070603,-1.0,,,
797,ugs-2213070604,-1.0,,,
798,ugs-2213070571,-5.0,,,
799,ugs-2213070557,-1.0,,,
800,ugs-2213070563,-20.0,,,
801,ugs-2213070580,-10.0,,,
802,ugs-2213070528,-1.0,,,
803,ugs-2213070531,-5.0,,,
804,ugs-2213070491,-5.0,,,
805,ugs-2213070444,-1.0,,,
806,ugs-2213070452,1.5,,,
807,ugs-2213070450,-1.0,,,
808,ugs-2213070455,-1.0,,,
809,ugs-2213070438,-20.0,,,
810,ugs-2213070449,-10.0,,,
811,ugs-2213070369,-5.0,,,
812,ugs-2213070372,-10.0,,,
813,ugs-2213070370,-5.0,,,
814,ugs-2213070329,-1.0,,,
815,ugs-2213070307,2.0,,,
816,ugs-2213070281,-5.0,,,
817,ugs-2213070282,-1.0,,,
818,ugs-2213070271,-20.0,,,
819,ugs-2213070251,-10.0,,,
820,ugs-2213070132,-5.0,,,
821,ugs-2213070148,1.0,,,
822,ugs-2213070136,3.0,,,
823,ugs-2213070146,-10.0,,,
824,ugs-2213070128,-20.0,,,
825,ugs-2213070101,-10.0,,,
826,ugs-2213070087,-1.0,,,
827,ugs-2213070040,-1.0,,,
828,ugs-2213070020,-5.0,,,
829,ugs-2213070011,-5.0,,,
830,ugs-2213069975,-20.0,,,
831,ugs-2213069942,-10.0,,,
832,ugs-2213069936,-1.0,,,
833,ugs-2213069904,0.0,,,
834,ugs-2213069871,-5.0,,,
835,ugs-2213069817,-10.0,,,
836,ugs-2213069832,-1.0,,,
837,ugs-2213069830,-20.0,,,
838,ugs-2213069775,-10.0,,,
839,ugs-2213069777,-1.0,,,
840,ugs-2213069726,95.0,,,
841,ugs-2213069724,-1.0,,,
842,ugs-2213069698,-10.0,,,
843,ugs-2213069671,44.0,,,
844,ugs-2213069639,-5.0,,,
845,ugs-2213069606,-1.0,,,
846,ugs-2213069621,-1.0,,,
847,ugs-2213069602,-10.0,,,
848,ugs-2213069540,-5.0,,,
849,ugs-2213069544,-1.0,,,
850,ugs-2213069551,-20.0,,,
851,ugs-2213069474,-5.0,,,
852,ugs-2213069480,-3.0,,,
853,ugs-2213069458,-1.0,,,
854,ugs-2213069473,-10.0,,,
855,ugs-2213069417,-20.0,,,
856,ugs-2213069438,-1.0,,,
857,ugs-2213069397,-7.0,,,
858,ugs-2213069369,-5.0,,,
859,ugs-2213069345,-5.0,,,
860,ugs-2213069333,-1.0,,,
861,ugs-2213069338,-10.0,,,
862,ugs-2213069259,-5.0,,,
863,ugs-2213069294,-1.0,,,
864,ugs-2213069251,-1.0,,,
865,ugs-2213069200,-10.0,,,
866,ugs-2213069206,-5.0,,,
867,ugs-2213069145,-5.0,,,
868,ugs-2213069107,-20.0,,,
869,ugs-2213069111,-1.0,,,
870,ugs-2213069122,10.0,,,
871,ugs-2213069066,-5.0,,,
872,ugs-2213068972,-5.0,,,
873,ugs-2213068979,22.0,,,
874,ugs-2213068964,18.0,,,
875,ugs-2213068961,-1.0,,,
876,ugs-2213068954,-20.0,,,
877,ugs-2213068906,-1.0,,,
878,ugs-2213068926,-5.0,,,
879,ugs-2213068864,-5.0,,,
880,ugs-2213068865,-1.0,,,
881,ugs-2213068858,70.0,,,
882,ugs-2213068806,-20.0,,,
883,ugs-2213068842,-10.0,,,
884,ugs-2213068768,-5.0,,,
885,ugs-2213068783,-5.0,,,
886,ugs-2213068780,-10.0,,,
887,ugs-2213068729,-1.0,,,
888,ugs-2213068687,-5.0,,,
889,ugs-2213068684,-1.0,,,
890,ugs-2213068668,-20.0,,,
891,ugs-2213068647,-5.0,,,
892,ugs-2213068646,-5.0,,,
893,ugs-2213068628,-10.0,,,
894,ugs-2213068633,-10.0,,,
895,ugs-2213068522,-5.0,,,
896,ugs-2213068535,-1.0,,,
897,ugs-2213068525,-5.0,,,
898,ugs-2213068489,-10.0,,,
899,ugs-2213068472,-5.0,,,
900,ugs-2213068488,-1.0,,,
901,ugs-2213068504,-10.0,,,
902,ugs-2213068445,-1.0,,,
903,ugs-2213068376,-20.0,,,
904,ugs-2213068362,-5.0,,,
905,ugs-2213068343,-5.0,,,
906,ugs-2213068288,-1.0,,,
907,ugs-2213068248,5.0,,,
908,ugs-2213068239,-20.0,,,
909,ugs-2213068173,25.0,,,
910,ugs-2213068189,-1.0,,,
911,ugs-2213068146,-5.0,,,
912,ugs-2213067747,-5.0,,,
913,ugs-2213067871,-5.0,,,
914,ugs-2213068160,0.0,,,
915,ugs-2213067950,-10.0,,,
916,ugs-2213067728,-5.0,,,
917,ugs-2213067705,-1.0,,,
918,ugs-2213067704,-20.0,,,
919,ugs-2213067684,-10.0,,,
920,ugs-2213067599,-10.0,,,
921,ugs-2213067579,-5.0,,,
922,ugs-2213067577,-5.0,,,
923,ugs-2213067583,-2.0,,,
924,ugs-2213067554,-20.0,,,
925,ugs-2213067469,60.0,,,
926,ugs-2213067497,-1.0,,,
927,ugs-2213067443,-5.0,,,
928,ugs-2213067470,-10.0,,,
929,ugs-2213067419,-1.0,,,
930,ugs-2213067430,-5.0,,,
931,ugs-2213067338,-5.0,,,
932,ugs-2213067337,-20.0,,,
933,ugs-2213067314,20.0,,,
934,ugs-2213067275,-5.0,,,
935,ugs-2213067294,-1.0,,,
936,ugs-2213067292,-10.0,,,
937,ugs-2213067221,-5.0,,,
938,ugs-2213067197,-5.0,,,
939,ugs-2213067152,-10.0,,,
940,ugs-2213067175,-1.0,,,
941,ugs-2213067166,-20.0,,,
942,ugs-2213067094,-5.0,,,
943,ugs-2213067117,-5.0,,,
944,ugs-2213067085,-1.0,,,
945,ugs-2213067004,-5.0,,,
946,ugs-2213066991,-5.0,,,
947,ugs-2213067002,-1.0,,,
948,ugs-2213067014,-20.0,,,
949,ugs-2213066948,-10.0,,,
950,ugs-2213066957,-1.0,,,
951,ugs-2213066892,-5.0,,,
952,ugs-2213066863,-5.0,,,
953,ugs-2213066868,-1.0,,,
954,ugs-2213066890,-20.0,,,
955,ugs-2213066837,-10.0,,,
956,ugs-2213066841,-5.0,,,
957,ugs-2213066844,-1.0,,,
958,ugs-2213066781,-5.0,,,
959,ugs-2213066822,11.1,,,
960,ugs-2213066765,-7.0,,,
961,ugs-2213066743,-5.0,,,
962,ugs-2213066741,-1.0,,,
963,ugs-2213066725,-1.0,,,
964,ugs-2213066733,-20.0,,,
965,ugs-2213066664,10.0,,,
966,ugs-2213066653,-5.0,,,
967,ugs-2213066655,-1.0,,,
968,ugs-2213066601,-20.0,,,
969,ugs-2213066638,-5.0,,,
970,ugs-2213066593,-1.0,,,
971,ugs-2213066541,-5.0,,,
972,ugs-2213066556,-1.0,,,
973,ugs-2213066530,-10.0,,,
974,ugs-2213066549,-5.0,,,
975,ugs-2213066473,-1.0,,,
976,ugs-2213066513,-5.0,,,
977,ugs-2213066477,-5.0,,,
978,ugs-2213066472,-5.0,,,
979,ugs-2213066423,-1.0,,,
980,ugs-2213066466,-20.0,,,
981,ugs-2213066392,25.0,,,
982,ugs-2213066388,-5.0,,,
983,ugs-2213066364,-5.0,,,
984,ugs-2213066356,-1.0,,,
985,ugs-2213066318,-5.0,,,
986,ugs-2213066322,-5.0,,,
987,ugs-2213066352,-20.0,,,
988,ugs-2213066346,1.0,,,
989,ugs-2213066290,-5.0,,,
990,ugs-2213066279,-1.0,,,
991,ugs-2213066247,-8.0,,,
992,ugs-2213066251,-5.0,,,
993,ugs-2213066265,-1.0,,,
994,ugs-2213066209,-5.0,,,
995,ugs-2213066202,-1.0,,,
996,ugs-2213066221,-20.0,,,
997,ugs-2213066203,-5.0,,,
998,ugs-2213066167,5.0,,,
999,ugs-2213066147,-5.0,,,
1000,ugs-2213066150,4.2,,,
1001,ugs-2213066127,-5.0,,,
1002,ugs-2213066125,-5.0,,,
1003,ugs-2213066108,-5.0,,,
1004,ugs-2213066083,-20.0,,,
1005,ugs-2213066085,-1.0,,,
1006,ugs-2213066099,-1.0,,,
1007,ugs-2213066092,-10.0,,,
1008,ugs-2213066024,-5.0,,,
1009,ugs-2213066040,-1.0,,,
1010,ugs-2213066059,-5.0,,,
1011,ugs-2213066031,-5.0,,,
1012,ugs-2213066021,-1.0,,,
1013,ugs-2213065847,-5.0,,,
1014,ugs-2213065862,-5.0,,,
1015,ugs-2213065794,-5.0,,,
1016,ugs-2213065857,-1.0,,,
1017,ugs-2213065770,-1.0,,,
1018,ugs-2213065661,12.0,,,
1019,ugs-2213065761,-1.0,,,
1020,ugs-2213065678,-5.0,,,
1021,ugs-2213065687,-5.0,,,
1022,ugs-2213065642,-1.0,,,
1023,ugs-2213065648,-5.0,,,
1024,ugs-2213065651,-1.0,,,
1025,ugs-2213065594,-5.0,,,
1026,ugs-2213065612,-0.6,,,
1027,ugs-2213065593,-5.0,,,
1028,ugs-2213065587,-5.0,,,
1029,ugs-2213065536,-20.0,,,
1030,ugs-2213065560,-1.0,,,
1031,ugs-2213065543,-10.0,,,
1032,ugs-2213065515,-1.0,,,
1033,ugs-2213065507,-1.0,,,
1034,ugs-2213065479,-5.0,,,
1035,ugs-2213065464,-1.0,,,
1036,ugs-2213065471,-5.0,,,
1037,ugs-2213065477,-5.0,,,
1038,ugs-2213065396,-20.0,,,
1039,ugs-2213065443,-1.5,,,
1040,ugs-2213065413,-1.0,,,
1041,ugs-2213065393,-5.0,,,
1042,ugs-2213065380,-1.0,,,
1043,ugs-2213065356,-5.0,,,
1044,ugs-2213065339,-1.0,,,
1045,ugs-2213065195,-5.0,,,
1046,ugs-2213065085,-5.0,,,
1047,ugs-2213064999,-5.0,,,
1048,ugs-2213065080,6.0,,,
1049,ugs-2213065077,-1.0,,,
1050,ugs-2213065043,-1.0,,,
1051,ugs-2213065011,8.0,,,
1052,ugs-2213064960,-5.0,,,
1053,ugs-2213064945,-1.0,,,
1054,ugs-2213064896,-5.0,,,
1055,ugs-2213064905,10.0,,,
1056,ugs-2213064921,-1.0,,,
1057,ugs-2213064840,-5.0,,,
1058,ugs-2213064860,-20.0,,,
1059,ugs-2213064811,3.0,,,
1060,ugs-2213064787,-5.0,,,
1061,ugs-2213064796,-1.0,,,
1062,ugs-2213064729,-20.0,,,
1063,ugs-2213064718,-10.0,,,
1064,ugs-2213064678,-5.0,,,
1065,ugs-2213064688,-2.5,,,
1066,ugs-2213064680,-1.0,,,
1067,ugs-2213064667,-1.0,,,
1068,ugs-2213064585,-5.0,,,
1069,ugs-2213064581,-20.0,,,
1070,ugs-2213064565,-1.0,,,
1071,ugs-2213064497,-5.0,,,
1072,ugs-2213064460,-5.0,,,
1073,ugs-2213064473,-9.0,,,
1074,ugs-2213064438,37.5,,,
1075,ugs-2213064443,-1.0,,,
1076,ugs-2213064439,-1.0,,,
1077,ugs-2213064435,-20.0,,,
1078,ugs-2213064376,13.0,,,
1079,ugs-2213064333,604.5,,,
1080,ugs-2213064316,-5.0,,,
1081,ugs-2213064327,-1.0,,,
1082,ugs-2213064313,-1.0,,,
1083,ugs-2213064302,15.0,,,
1084,ugs-2213064290,-4.0,,,
1085,ugs-2213064231,1.0,,,
1086,ugs-2213064233,-1.0,,,
1087,ugs-2213064221,-10.0,,,
1088,ugs-2213064197,-5.0,,,
1089,ugs-2213064205,-5.0,,,
1090,ugs-2213064116,45.0,,,
1091,ugs-2213064130,-5.0,,,
1092,ugs-2213064129,-1.0,,,
1093,ugs-2213064125,-20.0,,,
1094,ugs-2213064081,-5.0,,,
1095,ugs-2213064100,-5.0,,,
1096,ugs-2213064065,-5.0,,,
1097,ugs-2213064040,0.4,,,
1098,ugs-2213064074,1.0,,,
1099,ugs-2213064000,-5.0,,,
1100,ugs-2213063981,-5.0,,,
1101,ugs-2213064016,-1.0,,,
1102,ugs-2213063995,-5.0,,,
1103,ugs-2213063968,-20.0,,,
1104,ugs-2213063971,-10.0,,,
1105,ugs-2213063900,-5.0,,,
1106,ugs-2213063893,-1.0,,,
1107,ugs-2213063915,-5.0,,,
1108,ugs-2213063863,-5.0,,,
1109,ugs-2213063860,0.0,,,
1110,ugs-2213063874,-5.0,,,
1111,ugs-2213063481,-5.0,,,
1112,ugs-2213063546,-5.0,,,
1113,ugs-2213063628,-1.0,,,
1114,ugs-2213063515,-1.0,,,
1115,ugs-2213063473,-2.0,,,
1116,ugs-2213063655,-5.0,,,
1117,ugs-2213063528,-5.0,,,
1118,ugs-2213063433,-1.0,,,
1119,ugs-2213063413,-5.0,,,
1120,ugs-2213063391,-1.0,,,
1121,ugs-2213063395,-5.0,,,
1122,ugs-2213063383,-5.0,,,
1123,ugs-2213063317,-5.0,,,
1124,ugs-2213063314,-5.0,,,
1125,ugs-2213063311,-20.0,,,
1126,ugs-2213063328,-5.0,,,
1127,ugs-2213063272,-5.0,,,
1128,ugs-2213063277,-1.0,,,
1129,ugs-2213063279,-1.0,,,
1130,ugs-2213063243,-5.0,,,
1131,ugs-2213063192,-5.0,,,
1132,ugs-2213063222,-10.0,,,
1133,ugs-2213063185,-5.0,,,
1134,ugs-2213063151,-5.0,,,
1135,ugs-2213063150,-1.0,,,
1136,ugs-2213063163,-20.0,,,
1137,ugs-2213063113,-1.0,,,
1138,ugs-2213063057,-5.0,,,
1139,ugs-2213063090,-5.0,,,
1140,ugs-2213063078,-5.0,,,
1141,ugs-2213063007,-5.0,,,
1142,ugs-2213063025,-20.0,,,
1143,ugs-2213062976,-10.0,,,
1144,ugs-2213062994,-1.0,,,
1145,ugs-2213062969,-1.0,,,
1146,ugs-2213062907,-5.0,,,
1147,ugs-2213062905,3.0,,,
1148,ugs-2213062906,-1.0,,,
1149,ugs-2213062938,-5.0,,,
1150,ugs-2213062946,0.0,,,
1151,ugs-2213062806,-5.0,,,
1152,ugs-2213062773,-5.0,,,
1153,ugs-2213062787,-1.0,,,
1154,ugs-2213062744,0.6,,,
1155,ugs-2213062707,10.0,,,
1156,ugs-2213062675,-2.0,,,
1157,ugs-2213062711,5.0,,,
1158,ugs-2213062710,-5.0,,,
1159,ugs-2213062663,-1.0,,,
1160,ugs-2213062592,-5.0,,,
1161,ugs-2213062615,-1.0,,,
1162,ugs-2213062587,-5.0,,,
1163,ugs-2213062627,-5.0,,,
1164,ugs-2213062554,-1.0,,,
1165,ugs-2213062510,-5.0,,,
1166,ugs-2213062368,-4.5,,,
1167,ugs-2213062408,-5.0,,,
1168,ugs-2213062367,-1.0,,,
1169,ugs-2213062346,-10.0,,,
1170,ugs-2213062320,-1.0,,,
1171,ugs-2213062305,10.0,,,
1172,ugs-2213062267,-5.0,,,
1173,ugs-2213062240,-1.0,,,
1174,ugs-2213062230,-1.0,,,
1175,ugs-2213062216,-5.0,,,
1176,ugs-2213062179,-5.0,,,
1177,ugs-2213062161,-10.0,,,
1178,ugs-2213062033,-5.0,,,
1179,ugs-2213062140,-5.0,,,
1180,ugs-2213061984,1.0,,,
1181,ugs-2213061979,-1.0,,,
1182,ugs-2213061963,-5.0,,,
1183,ugs-2213061919,-5.0,,,
1184,ugs-2213061887,-1.0,,,
1185,ugs-2213061867,-5.0,,,
1186,ugs-2213061866,-1.0,,,
1187,ugs-2213061806,-5.0,,,
1188,ugs-2213061773,-5.0,,,
1189,ugs-2213061775,2.0,,,
1190,ugs-2213061721,-5.0,,,
1191,ugs-2213061708,-1.0,,,
1192,ugs-2213061662,-5.0,,,
1193,ugs-2213061659,5.0,,,
1194,ugs-2213061614,-5.0,,,
1195,ugs-2213061565,-5.0,,,
1196,ugs-2213061571,1.3,,,
1197,ugs-2213061580,-1.0,,,
1198,ugs-2213061544,-1.0,,,
1199,ugs-2213061506,-5.0,,,
1200,ugs-2213061434,-5.0,,,
1201,ugs-2213061444,-1.0,,,
1202,ugs-2213061397,-1.0,,,
1203,ugs-2213061402,-1.0,,,
1204,ugs-2213061353,-5.0,,,
1205,ugs-2213061367,61.0,,,
1206,ugs-2213061362,-5.0,,,
1207,ugs-2213061294,-1.0,,,
1208,ugs-2213061243,-1.0,,,
1209,ugs-2213061219,-5.0,,,
1210,ugs-2213061218,-1.0,,,
1211,ugs-2213061230,-5.0,,,
1212,ugs-2213061158,35.0,,,
1213,ugs-2213061105,-1.0,,,
1214,ugs-2213061068,-5.0,,,
1215,ugs-2213061060,-1.0,,,
1216,ugs-2213061009,-1.0,,,
1217,ugs-2213060958,-5.0,,,
1218,ugs-2213060869,-5.0,,,
1219,ugs-2213060851,-1.0,,,
1220,ugs-2213060870,-1.0,,,
1221,ugs-2213060723,-5.0,,,
1222,ugs-2213060715,-1.0,,,
1223,ugs-2213060719,2.0,,,
1224,ugs-2213060649,-1.0,,,
1225,ugs-2213060515,-1.0,,,
1226,ugs-2213060529,-0.6,,,
1227,ugs-2213060416,39.0,,,
1228,ugs-2213060430,-1.0,,,
1229,ugs-2213060388,95.0,,,
1230,ugs-2213060345,-1.0,,,
1231,ugs-2213060347,-1.0,,,
1232,ugs-2213060274,-5.0,,,
1233,ugs-2213060287,-5.0,,,
1234,ugs-2213060259,25.0,,,
1235,ugs-2213060238,-1.0,,,
1236,ugs-2213060249,540.0,,,
1237,ugs-2213060142,-5.0,,,
1238,ugs-2213060171,95.0,,,
1239,ugs-2213060118,-5.0,,,
1240,ugs-2213060124,-1.0,,,
1241,ugs-2213060098,-20.0,,,
1242,ugs-2213060112,-5.0,,,
1243,ugs-2213060001,-5.0,,,
1244,ugs-2213060000,-1.0,,,
1245,ugs-2213059964,45.0,,,
1246,ugs-2213059922,-20.0,,,
1247,ugs-2213059905,-1.0,,,
1248,ugs-2213059870,-5.0,,,
1249,ugs-2213059815,14.2,,,
1250,ugs-2213059608,30.0,,,
1251,ugs-2213059416,7.8,,,
1252,ugs-2213059651,-5.0,,,
1253,ugs-2213059573,-5.0,,,
1254,ugs-2213059491,-3.0,,,
1255,ugs-2213059514,-1.0,,,
1256,ugs-2213059430,-20.0,,,
1257,ugs-2213059382,-5.0,,,
1258,ugs-2213059350,-5.0,,,
1259,ugs-2213059352,-1.0,,,
1260,ugs-2213059292,-5.0,,,
1261,ugs-2213059316,-1.0,,,
1262,ugs-2213059288,-20.0,,,
1263,ugs-2213059210,5.0,,,
1264,ugs-2213059229,-1.0,,,
1265,ugs-2213059214,-8.0,,,
1266,ugs-2213059183,-5.0,,,
1267,ugs-2213059160,-20.0,,,
1268,ugs-2213059133,-1.0,,,
1269,ugs-2213059087,-5.0,,,
1270,ugs-2213059099,-1.0,,,
1271,ugs-2213059067,-5.0,,,
1272,ugs-2213059001,-5.0,,,
1273,ugs-2213059008,-1.0,,,
1274,ugs-2213059013,-20.0,,,
1275,ugs-2213058978,-5.0,,,
1276,ugs-2213058981,-1.0,,,
1277,ugs-2213058914,-5.0,,,
1278,ugs-2213058899,-1.0,,,
1279,ugs-2213058882,-20.0,,,
1280,ugs-2213058851,-5.0,,,
1281,ugs-2213058815,-1.0,,,
1282,ugs-2213058845,-1.0,,,
1283,ugs-2213058832,-10.0,,,
1284,ugs-2213058831,-5.0,,,
1285,ugs-2213058746,-5.0,,,
1286,ugs-2213058759,-20.0,,,
1287,ugs-2213058735,-5.0,,,
1288,ugs-2213058732,-1.0,,,
1289,ugs-2213058730,-1.0,,,
1290,ugs-2213058617,-5.0,,,
1291,ugs-2213058612,2.0,,,
1292,ugs-2213058634,-20.0,,,
1293,ugs-2213058609,-1.0,,,
1294,ugs-2213058531,5.0,,,
1295,ugs-2213058507,1.0,,,
1296,ugs-2213058510,-1.0,,,
1297,ugs-2213058488,-20.0,,,
1298,ugs-2213058493,-5.0,,,
1299,ugs-2213058470,-1.0,,,
1300,ugs-2213058399,-1.0,,,
1301,ugs-2213058357,-20.0,,,
1302,ugs-2213058318,-5.0,,,
1303,ugs-2213058316,-1.0,,,
1304,ugs-2213058337,-1.0,,,
1305,ugs-2213058229,-20.0,,,
1306,ugs-2213058199,5.0,,,
1307,ugs-2213058204,79.0,,,
1308,ugs-2213058208,-1.0,,,
1309,ugs-2213058163,-1.0,,,
1310,ugs-2213058106,-1.0,,,
1311,ugs-2213058121,-1.0,,,
1312,ugs-2213058101,-20.0,,,
1313,ugs-2213058120,34.5,,,
1314,ugs-2213058128,-5.0,,,
1315,ugs-2213058011,-5.0,,,
1316,ugs-2213058040,-1.0,,,
1317,ugs-2213058016,-1.0,,,
1318,ugs-2213057977,-5.0,,,
1319,ugs-2213057971,-20.0,,,
1320,ugs-2213057937,3.0,,,
1321,ugs-2213057902,-1.0,,,
1322,ugs-2213057853,-5.0,,,
1323,ugs-2213057839,-1.0,,,
1324,ugs-2213057828,-20.0,,,
1325,ugs-2213057741,-5.0,,,
1326,ugs-2213057774,519.5,,,
1327,ugs-2213057760,-1.0,,,
1328,ugs-2213057739,-1.0,,,
1329,ugs-2213057769,-5.0,,,
1330,ugs-2213057685,-8.0,,,
1331,ugs-2213057622,-5.0,,,
1332,ugs-2213057638,-1.0,,,
1333,ugs-2213057643,-5.0,,,
1334,ugs-2213057572,-1.0,,,
1335,ugs-2213057533,-8.0,,,
1336,ugs-2213057517,-1.0,,,
1337,ugs-2213057475,-5.0,,,
1338,ugs-2213057436,-5.0,,,
1339,ugs-2213057447,-1.0,,,
1340,ugs-2213057421,-1.0,,,
1341,ugs-2213057393,-1.0,,,
1342,ugs-2213057386,-20.0,,,
1343,ugs-2213057409,-5.0,,,
1344,ugs-2213057395,-5.0,,,
1345,ugs-2213057325,-1.0,,,
1346,ugs-2213057318,5.0,,,
1347,ugs-2213057314,-1.0,,,
1348,ugs-2213057317,-5.0,,,
1349,ugs-2213057306,-5.0,,,
1350,ugs-2213057298,70.0,,,
1351,ugs-2213057289,-5.0,,,
1352,ugs-2213057234,-20.0,,,
1353,ugs-2213057224,-1.0,,,
1354,ugs-2213057208,-1.0,,,
1355,ugs-2213057184,-1.0,,,
1356,ugs-2213057209,-5.0,,,
1357,ugs-2213057137,-5.0,,,
1358,ugs-2213057143,-5.0,,,
1359,ugs-2213057108,-20.0,,,
1360,ugs-2213057125,-1.0,,,
1361,ugs-2213057115,-1.0,,,
1362,ugs-2213057084,-5.0,,,
1363,ugs-2213057054,-1.0,,,
1364,ugs-2213057063,0.0,,,
1365,ugs-2213057029,-5.0,,,
1366,ugs-2213057019,-5.0,,,
1367,ugs-2213057023,-1.0,,,
1368,ugs-2213056981,-5.0,,,
1369,ugs-2213056969,-1.0,,,
1370,ugs-2213056944,-20.0,,,
1371,ugs-2213056910,-1.0,,,
1372,ugs-2213056843,0.0,,,
1373,ugs-2213056878,-5.0,,,
1374,ugs-2213056877,-10.0,,,
1375,ugs-2213056882,-5.0,,,
1376,ugs-2213056871,-5.0,,,
1377,ugs-2213056792,-20.0,,,
1378,ugs-2213056819,-1.0,,,
1379,ugs-2213056788,0.0,,,
1380,ugs-2213056775,-1.0,,,
1381,ugs-2213056715,-1.0,,,
1382,ugs-2213056749,-5.0,,,
1383,ugs-2213056727,-1.0,,,
1384,ugs-2213056699,-1.0,,,
1385,ugs-2213056644,15.0,,,
1386,ugs-2213056629,-1.0,,,
1387,ugs-2213056622,-1.0,,,
1388,ugs-2213056566,4.0,,,
1389,ugs-2213056551,-1.0,,,
1390,ugs-2213056516,-1.0,,,
1391,ugs-2213056495,25.0,,,
1392,ugs-2213056475,-1.0,,,
1393,ugs-2213056496,-20.0,,,
1394,ugs-2213056441,-1.0,,,
1395,ugs-2213056406,-1.0,,,
1396,ugs-2213056373,5.0,,,
1397,ugs-2213056370,-1.0,,,
1398,ugs-2213056372,-8.0,,,
1399,ugs-2213056312,4.0,,,
1400,ugs-2213056306,0.7,,,
1401,ugs-2213056270,-5.0,,,
1402,ugs-2213056278,-1.0,,,
1403,ugs-2213056267,25.0,,,
1404,ugs-2213056236,4.0,,,
1405,ugs-2213056201,-5.0,,,
1406,ugs-2213056171,-1.0,,,
1407,ugs-2213056189,-1.0,,,
1408,ugs-2213056160,-5.0,,,
1409,ugs-2213056151,-5.0,,,
1410,ugs-2213056115,9.0,,,
1411,ugs-2213056118,-1.0,,,
1412,ugs-2213056104,-16.0,,,
1413,ugs-2213056073,-5.0,,,
1414,ugs-2213056068,-1.0,,,
1415,ugs-2213056090,-5.0,,,
1416,ugs-2213056039,-5.0,,,
1417,ugs-2213056043,-1.0,,,
1418,ugs-2213056002,-1.0,,,
1419,ugs-2213055978,-20.0,,,
1420,ugs-2213055967,-5.0,,,
1421,ugs-2213055938,-5.0,,,
1422,ugs-2213055945,-1.0,,,
1423,ugs-2213055941,-1.0,,,
1424,ugs-2213055892,-1.0,,,
1425,ugs-2213055901,-5.0,,,
1426,ugs-2213055877,-5.0,,,
1427,ugs-2213055868,-1.0,,,
1428,ugs-2213055849,-20.0,,,
1429,ugs-2213055833,-5.0,,,
1430,ugs-2213055764,-1.0,,,
1431,ugs-2213055794,-1.0,,,
1432,ugs-2213055789,-5.0,,,
1433,ugs-2213055785,-5.0,,,
1434,ugs-2213055739,-4.0,,,
1435,ugs-2213055687,-5.0,,,
1436,ugs-2213055680,-1.0,,,
1437,ugs-2213055714,-20.0,,,
1438,ugs-2213055647,-1.0,,,
1439,ugs-2213055669,35.5,,,
1440,ugs-2213055659,-1.0,,,
1441,ugs-2213055605,-5.0,,,
